virtuell|virtual|Im Moment lebt er nur noch in der virtuellen Welt und nicht in der Realität.|At the moment he only lives in the virtual world and not in reality.
der Vorname|first name|Mein Vorname ist Thomas und mein Nachname ist Müller.|My first name is Thomas and my surname is Müller.
die Zeitschrift|magazine, journal|Ich lese eine interessante Zeitschrift aus dem Bereich Medizin.|I’m reading an interesting magazine in the field of medicine.
absetzen|to drop off, dismiss|Du kannst mich an der nächsten Ecke absetzen.|You can drop me off at the next corner.
anführen|to lead, command, quote|Der Spielführer führt seine Mannschaft an.|The captain is leading his team.
bestreiten|to dispute|Er bestreitet, dass er Anna liebt, aber ich weiß es besser.|He denies he loves Anna, but I know better.
die These|thesis|Ich brauche eine gute These für meine wissenschaftliche Arbeit.|I need a good thesis for my scientific work.
begehen|to commit, make, celebrate|Er begeht einen Mord.|He commits murder.
der Besitz|property, possession|Das Haus ist im Besitz der Familie.|The house is in the possession of the family.
etliche|quite a few|Während ihrer Reise lernen sie etliche neue Orte kennen.|During their journey they get to know quite a few new places.
der Gläubiger|creditor, believer|Sein Gehalt reicht gerade einmal aus, um die Gläubiger zu bezahlen.|His income is just enough to pay the creditors.
mitunter|from time to time|In Großstädten kann man mitunter auch grüne, ruhige Orte finden.|In big cities you can find green, quiet places from time to time.
rutschen|to slide|Im Winter rutschen die Kinder im Schnee den Berg herunter.|In winter the children slide down the mountain in the snow.
unzählig|countless|Am Strand liegen unzählige kleine Steine.|On the beach there are countless small stones.
das Zeug|stuff|Ich hole die Bücher und das andere Zeug morgen ab.|I’ll pick up the books and other stuff tomorrow.
die Anfrage|inquiry, request|Auf Anfrage müssen weitere Dokumente eingereicht werden.|Further documents have to be handed in on request.
auswirken (sich)|to have an effect|Sonne wirkt sich positiv auf die Stimmung aus.|The sun has a positive effect on the mood.
effizient|efficient|Wenn man ab und zu eine Pause macht, arbeitet man effizienter.|If you take a break from time to time, you work more efficiently.
erarbeiten|to work for/out|Sie erarbeiten ein neues Konzept für die Schule.|They work out a new concept for the school.
die Platte|disk, record, plate|Der Kuchen steht auf einer Platte aus Glas.|The cake stands on a glass plate.
siehe|see|Siehe auch Abbildung fünf.|See also illustration five.
verheiratet|married|Mein Bruder und seine Frau sind glücklich verheiratet.|My brother and his wife are happily married.
vorübergehen|to pass by|Der Sommer geht zu schnell vorüber.|Summer’s passing too fast.
vorübergehen|temporary|Es handelt sich um eine vorübergehende Maßnahme.|It is a temporary measure.
angucken|to look|Das Kind guckt sich gern die Fische an.|The child likes to look at the fish.
diskret|discreet, confidential|Er gibt diskrete Informationen an die Presse weiter.|He passes on discreet information to the press.
erstaunen|to astonish|Der Sieg der Mannschaft erstaunt mich nicht, sie gewinnt immer.|The victory of the team doesn’t surprise me, they always win.
das Gymnasium|secondary school|Nach der Grundschule wechseln einige kluge Schüler auf das Gymnasium.|After primary school some smart students move on to secondary school.
isolieren|to isolate, insulate|Dicke Mauern isolieren das Haus und halten die Wärme im Inneren.|Thick walls insulate the house and keep the heat inside.
der Mörder|murderer|Der Mörder muss für acht Jahre ins Gefängnis.|The murderer must go to prison for eight years.
erwachsen|adult, grown-up|Mit 18 Jahren gilt man als erwachsen.|At the age of 18, one is considered an adult.
ökologisch|ecological, organic|Der Staat fördert die ökologische Landwirtschaft.|The state promotes ecological agriculture.
problematisch|problematic|Ich halte seine Aussage für problematisch, da es keine Beweise dafür gibt.|I find his statement problematic because there is no evidence to support it.
die Substitution|substitution, replacement|Eine Substitution kann erfolgen, wenn vorausbezahlt wird.|A replacement is possible if paid in advance.
der Tipp|tip, hint|Der Professor gibt uns gute Tipps für die Prüfung.|The professor gives us good tips for the exam.
auffordern|to ask, request|Der Kellner fordert die Gäste freundlich auf, leiser zu sprechen.|The waiter kindly asks the guests to speak quieter.
der Hügel|hill|Unser Haus steht auf einem Hügel.|Our house is on a hill.
der Kanton|canton (Switzerland), province|Die Schweiz ist in viele Kantone unterteilt.|Switzerland is divided into many cantons.
Sachsen|Saxony|Sachsen ist ein Bundesland in Deutschland.|Saxony is a federal state in Germany.
schwanger|pregnant|Lena ist schwanger mit ihrem dritten Kind.|Lena is pregnant with her third child.
der Status|status|Sein teures Auto ist ein Symbol für seinen Status.|His expensive car is a symbol of his status.
das Stichwort|cue, key word|Mirjam fasst den Text in wenigen Stichworten zusammen.|Mirjam summarizes the text in a few key words.
das Tempo|pace, speed|Bei Regen müssen Autofahrer, ihr Tempo reduzieren.|In the rain, drivers have to reduce their speed.
wunderschön|wonderful, lovely|Er liest ihr ein wunderschönes Gedicht vor.|He’s reading her a beautiful poem.
grüßen|to greet|Auf dem Dorf grüßt jeder jeden.|In the country, everyone says hi to everyone else.
der Weltmeister|world champion|Deutschland war 2014 Weltmeister im Fußball.|Germany was world champion in soccer in 2014.
der Duft|(pleasant) smell, fragrance|Die Blume verbreitet einen süßen Duft.|The flower spreads a sweet scent.
hinweg|(be) over, for (many years)|Meine Oma lebte über Jahre hinweg in Polen.|My grandmother lived in Poland for years.
aufzeigen|to show, point out|Der Text zeigt die Risiken der Digitalisierung auf.|The text shows the risks of digitization.
ausstatten|to furnish, provide|Die Wohnung ist bereits komplett ausgestattet.|The apartment is already fully furnished.
die Großmutter|grandmother|Meine Großmutter erzählt mir immer Geschichten vom Krieg.|My grandmother always tells me stories about the war.
die Leidenschaft|passion|Er entdeckt seine Leidenschaft zur Musik.|He discovers his passion for music.
der Parkplatz|parking place|Zu der Wohnung gehört ein Parkplatz vor dem Haus.|The apartment includes a parking space in front of the house.
formen|to form|Sie formt ein Herz mit ihren Händen.|She forms a heart with her hands.
ha|ha|Ha, jetzt hab ich dich!|Ha, I’ve got you now!
die Universitätsbibliothek|university library|Sie holt sich ein Buch aus der Universitätsbibliothek.|She’s getting a book from the university library.
die Zusammensetzung|composition|Wissenschaftler erforschen die Zusammensetzung der menschlichen DNA.|Scientists are investigating the composition of human DNA.
die Ausführung|implementation, type|Die Ausführung des Projekts wird mehrere Jahre dauern.|The implementation of the project will take several years.
geheim|secret|Die Party findet an einem geheimen Ort statt.|The party is taking place in a secret place.
rechtzeitig|punctual, in time|Wir müssen uns rechtzeitig auf den Weg machen, damit wir nicht zu spät kommen.|We have to get going in time so we won’t be late.
anwesend|present|Als alle Gäste anwesend sind, beginnt er mit seiner Rede.|When all the guests are present, he starts his speech.
brüllen|to bellow, roar, shout|Anton brüllt etwas über die Straße, das ich nicht hören kann.|Anton yells something across the street that I can’t hear.
nass|wet|Meine Haare sind nass vom Regen.|My hair is wet from the rain.
der Quadratmeter|square meter|Die Wohnung ist 65 Quadratmeter groß.|The apartment is 65 square meters.
der Turm|tower|Vom Turm aus hat man eine großartige Aussicht auf die Stadt.|From the tower you have a great view of the city.
die Beschwerde|complaint|Bislang gibt es keine Beschwerden über unseren Service.|So far there have been no complaints about our service.
das Gewissen|conscience|Jeremy hat ein reines Gewissen, er hat nichts falsch gemacht.|Jeremy has a clear conscience; he’s done nothing wrong.
intelligent|intelligent|Meine Schwester ist sehr intelligent.|My sister is very intelligent.
stehlen|to steal|Die Kinder stehlen Früchte aus dem Garten des Nachbarn.|The children are stealing fruit from the neighbor’s garden.
betreuen|to look after, take care|Sonja betreut ihre kranke Mutter.|Sonja looks after her sick mother.
die Rahmenbedingung|prevailing condition|Die Regierung will die Rahmenbedingungen für Familien verbessern.|The government wants to improve the prevailing conditions for families.
der Suizid|suicide|Menschen mit psychischen Problemen begehen öfter Suizid als gesunde Menschen.|People with mental health problems commit suicide more often than healthy people.
benachbart|neighboring, adjacent|Wir gehen häufig im benachbarten Ort einkaufen.|We often go shopping in the neighboring town.
explizit|explicit|Der Arzt rät dem Patienten explizit zu der Operation.|The doctor advises the patient explicitly to have the operation.
gegebenenfalls|if necessary|Falls Sie die Aufgabe nicht verstehen, fragen Sie gegebenenfalls besser noch einmal nach.|If you do not understand the task, ask again if necessary.
hintere|rear|Ich möchte in der hintersten Reihe sitzen.|I want to sit in the rear row.
schwingen|to swing|Ole schwingt das Kind an den Armen durch die Luft.|Ole swings the child by the arms through the air.
erleiden|to suffer|Viele Menschen auf der Welt erleiden noch immer große Armut.|Many people in the world still suffer great poverty.
der Export|export|Die Hälfte unserer Ware ist für den Export bestimmt.|Half of our goods are destined for export.
kehren|to sweep|Sie kehren die Straße vor ihrem Haus.|They sweep the street in front of their house.
die Phantasie|imagination, fantasy|Um ein Buch zu schreiben, brauchst du viel Phantasie.|To write a book, you need a lot of imagination.
das Verbrechen|crime|Ein Verbrechen hat oft eine Strafe zur Folge.|Crime often results in punishment.
die Aktivierung|activation|Wie senden Ihnen eine Mail für die Aktivierung Ihres Accounts.|We will send you an e-mail for activation of your account.
aussuchen|to choose|Dieses Jahr darfst du dir dein Geschenk selbst aussuchen.|This year you can choose your own gift.
die Dunkelheit|darkness|Ich laufe nicht gerne in der Dunkelheit nach Hause.|I don’t like walking home in the dark.
hauen|to hit, hew, slap|Ihr Kind haut ständig die anderen Kinder in der Schule.|Your child is always hitting the other children at school.
das Stadion|stadium|Wir sehen uns das Spiel live im Stadion an.|We’ll watch the match live at the stadium.
die Übertragung|transmission, broadcast|Die Übertragung des Spiels im Fernsehen wird unterbrochen.|The transmission of the game on television is interrupted.
der Wasserstoff|hydrogen|Wasserstoff ist ein chemisches Element, das mit Sauerstoff zusammen Wasser ergibt.|Hydrogen is a chemical element which, together with oxygen, produces water.
der Anblick|sight|Die kranken Kinder bieten einen traurigen Anblick.|Sick children present a sad sight.
ausscheiden|to leave, retire, be eliminated|Mein Team scheidet aus dem Wettbewerb aus.|My team is was eliminated from the competition.
der Durchschnitt|average|Meine Noten entsprechen dem Durchschnitt.|My grades are average.
das Klima|climate|Das Klima bestimmt das Wetter eines Landes.|The climate determines the weather of a country.
vergrößern|to increase, extend, enlarge|Ich versuche durch viel Arbeit, mein Vermögen ständig zu vergrößern.|I try by a lot of work to constantly increase my fortune.
