el/la	the	el diccionario tenía también frases útiles|the dictionary also had useful phrases
demonio	demon, devil	¿Dónde demonios habré dejado las llaves?|Where the devil have I left my keys?
acoger	to welcome, accept	Acogieron las noticias con sonrisas.|They accepted the news happily.
maduro	mature, ripe	mi hijo es muy maduro para su edad|my son is very mature for his age
villa	village, town	el atleta está en la villa olímpica|the athlete is in the Olympic Village
convicción	conviction	lo malo era que lo decía sin convicción alguna|the worst was that he said it without any conviction
severo	severe	era un hombre fuerte, de carácter firme y severo|he was a strong man, of firm and severe character
difusión	spread, diffusion	Estudia la difusión de la cultura clásica desde su centro en Roma.|She studies the spread of classical culture from its center in Rome.
subrayar	to underline, highlight, emphasize	quiero subrayar lo que requiere énfasis|I want to underline that which requires emphasis
arroz	rice	en Japón el arroz constituye la base de la alimentación|rice constitutes the foundation of the diet in Japan
emisión	broadcast, emission	las emisiones de radio eran para las noticias urgentes|the radio broadcast was for urgent news
criminal	criminal	adoptó un código criminal especial para controlar la situación|he adopted a special criminal code to control the situation
flujo	flow, tide, discharge	quieren alcanzar un flujo de agua de 20 metros por segundo|they want to achieve a water flow of 20 meters per second
calmar	to calm, soothe, relieve	para calmar su agitación se fue vistiendo sin prisa|in order to calm her nerves, she dressed herself without rushing
almuerzo	lunch	después, a las doce tenemos un almuerzo muy bueno, con jugo o fruta|afterwards, at noon, we are having a very nice lunch with juice or fruit
transmisión	broadcast, transmission	constituye otro medio de transmisión de señales a grandes distancias|it constitutes another mode of signal transmission across great distances
titular	to title, call	iba a titular mi cuento «El salto cualitativo»|I was going to title my story “The Qualitative Jump”
genial	brilliant, inspired	estoy leyendo un libro muy genial|I’m reading a really great book
estirar	to stretch, strain	iba a caminar un poco más, estirar las piernas|he was going to walk a little more, to stretch his legs
afirmación	statement, assertion	La mujer contaba su historia con mucha afirmacion.|The woman told her story in a very firm manner.
cualidad	quality, attribute	su obra posee una cualidad extática, casi religiosa|your work possesses an ecstatic quality, almost religious
cuestionar	to question	surgió un deseo de reexaminar y cuestionar las ideas|there arose a desire to reexamine and question the ideas
perfume	perfume	me encanta su olor del perfume|I love the smell of her perfume
abandonado	abandoned	en Nueva Orleans existen muchas casas abandonas|there are many abandoned houses in New Orleans
anoche	last night	anoche cenamos en mi restaurante favorito|last night we had dinner at my favorite restaurant
senador	senator	los diputados y los senadores eran nombrados por el ejecutivo|the deputies and the senators were named by the executive
abuso	abuse, misuse	eso era inhumano, un evidente abuso de autoridad|that was inhumane, an obvious abuse of authority
legislación	legislation	el gobierno aprobó la primera legislación sobre el medioambiente|the government approved the first legislation about the environment
suceso	event, incident	el suceso le había ocurrido poco antes de caer enfermo|the incident had occured shortly before he fell ill
anillo	(finger) ring	lleva un solo anillo de plata vieja en el índice|she wears only one old silver ring on her index finger
penal	penal	reformó el derecho penal o criminal|he reformed penal or criminal rights
esclavo	slave	no se sentía libre sino esclavo|he didn’t feel like a free man, but rather a slave
negociar	to negotiate, deal (with/in)	me dedico a negociar un acuerdo|I dedicated myself to negotiating a deal
aroma	aroma	percibió en el aire un aroma de tabaco habano|he noticed an aroma of cigar tobacco in the air
proseguir	to continue, carry on	permanecí un rato más para proseguir la conversación|I stayed a while longer to continue the conversation
remoto	remote, far-off	fui confinado a un cuarto remoto en el castillo|I was imprisoned in a remote room in the castle
penumbra	semidarkness, twilight	el cuarto queda en penumbra con una sola luz|with only one light, the room remains in semidarkness
espectacular	spectacular	Cenamos en un íntimo restaurante con espectacular vista al mar.|We had dinner in an intimate restaurant with a spectacular view of the sea.
prestigio	prestige	la Real Academia era un centro de prestigio social|the Royal Academy was an institute with social prestige
ilegal	illegal	una ley que declaraba ilegal el comercio de esclavos con África|a law that declared the slave trade with Africa illegal
drama	drama	¿Te gusta la comedia o el drama?|Do you like comedy or drama?
averiguar	to investigate, find out	llamamos a su casa para averiguar qué se había hecho de él|we called your house to find out what had become of him
aguardar	to wait for, await	te resignaste a aguardar que pasara la lluvia|you resigned yourself to wait until the rain stopped
ficción	fiction	¿Hay diferencias entre la ficción y la realidad?|Are there differences between fiction and reality?
doscientos	two hundred	dentro de doscientos años no quedarán vestigios|within two hundred years there will be no trace
programar	to plan, program	programa software para una empresa grande|he programs software for a large company
corriente	current, common	José es el nombre más popular o corriente|José is the most popular or common name
sobrino	nephew	no sabía que tenías un sobrino y tres primos|I didn’t know that you had a nephew and three cousins
residir	to reside, live (in)	la soberanía nacional reside en el pueblo|national sovereignty resides in the people
carcajada	hearty laughter, guffaw	soltó una gran carcajada y enseñó sus grandes dientes|he let out a hearty laugh and showed his big teeth
convocatoria	call, summons	una convocatoria para manifestarse ante el Palacio Real|the call for protests outside the Royal Palace
naranja	orange (fruit)	Me gustan todos los cítricos, incluidas naranjas, limones y toronjas.|I like all citrus fruits, including oranges, lemons, and grapefruits.
pozo	well, shaft	se encontraba un pozo de donde los monjes recogían agua|he came across a well where monks were drawing water
debilidad	weakness	está dedicada al estudio del mal, de la debilidad, y del sufrimiento|he was dedicated to the study of illness, weakness, and suffering
rescatar	to rescue, save	tenemos que rescatar a las víctimas de la inundación|we have to rescue the flood victims
aviso	warning	sin previo aviso de algún trueno o relámpago, comenzó a llover|without previous warning of thunder or lightning, it began to rain
ocupación	occupation, use	¿Cuál es tu ocupación actual? // Soy profesora.|What is your current occupation? // I am a teacher.
cruel	cruel, harsh	Es una mala persona; cruel con las mujeres.|He is a terrible person; cruel to women.
certeza	certainty	no sabía con certeza cuánto tiempo estuvo perdida|I do not know with certainty how long I was lost
ácido	acid	el agua de lluvia es un ácido muy débil que daña las estatuas|the rainwater is a very weak acid that damages statues
